FID,IMOS_SITE_CODE,SOTS_YEAR,SOTS_DEPLOYMENT,DEPLOYMENT_VOYAGE,RETRIEVAL_VOYAGE,DEPLOYMENT_DATE,RETRIEVAL_DATE,SAMPLE_NUMBER,SAMPLE_DATE,SAMPLE_TIME,LONGITUDE,LATITUDE,TAXON_NAME,FAMILY,GENUS,SPECIES,TAXON_ECO_GROUP,CAAB_CODE,TAXON_START_DATE,CELL_PER_LITRE,BIOVOLUME_UM3_PER_L,SAMPLE_COMMENTS,STATION_PT
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_524c,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,38,2011-02-21,2011-02-21T00:00Z,142.2566,-46.9347333,Rhabdonella spp.,Rhabdonellidae,Rhabdonella,spp.,Ciliate,50570900,2010-01-01,423,55370523.75,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_524d,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,38,2011-02-21,2011-02-21T00:00Z,142.2566,-46.9347333,Choanoflagellatea,,,,Flagellate,,2008-09-29,1270,83121.235,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_524e,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,38,2011-02-21,2011-02-21T00:00Z,142.2566,-46.9347333,Pterosperma polygonum,Pterospermataceae,Pterosperma,polygonum,Flagellate,56005001,2008-09-29,423,6598173.092,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_524f,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,38,2011-02-21,2011-02-21T00:00Z,142.2566,-46.9347333,Leptocylindrus mediterraneus,Leptocylindraceae,Leptocylindrus,mediterraneus,Centric diatom,53115002,2008-09-29,3387,31921695.99,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5250,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,38,2011-02-21,2011-02-21T00:00Z,142.2566,-46.9347333,Strombidium spp.,Strombidiidae,Strombidium,spp.,Ciliate,,2012-08-07,2117,4676305.802,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5251,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,38,2011-02-21,2011-02-21T00:00Z,142.2566,-46.9347333,Gymnodinioid dinoflagellate 20-30 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,423,830557.856,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5252,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,38,2011-02-21,2011-02-21T00:00Z,142.2566,-46.9347333,Flagellate <10 µm round,,,,Flagellate,50000001,2008-09-29,11006,720340.407,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5253,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,38,2011-02-21,2011-02-21T00:00Z,142.2566,-46.9347333,Unid autotroph 10-20 µm,,,,Dinoflagellate,,2008-09-29,423,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5254,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,38,2011-02-21,2011-02-21T00:00Z,142.2566,-46.9347333,Beads,,,,Other,,2010-01-01,423,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5255,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,38,2011-02-21,2011-02-21T00:00Z,142.2566,-46.9347333,Tripos fusus/extensus,Ceratiaceae,Tripos (Amphiceratium),fusus/extensus,Dinoflagellate,52030904,2008-09-29,423,2392006626,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5256,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Choanoflagellatea,,,,Flagellate,,2008-09-29,25864,1692793.412,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5257,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Strombidium spp.,Strombidiidae,Strombidium,spp.,Ciliate,,2012-08-07,976,2155916.138,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5258,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Plagiotropis gaussii,Plagiotropidaceae,Plagiotropis,gausii,Pennate diatom,,,1952,145843414.87,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5259,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Pennate diatom 25 - 50 µm,,,,Pennate diatom,99530004,2008-09-29,4392,1976400,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_525a,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Scrippsiella trochoidea,Peridiniaceae,Scrippsiella,trochoidea,Dinoflagellate,52042008,2008-09-29,976,5859492.606,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_525b,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Dictyocha messanensis f. spinosa,Dictyochaceae,Dictyocha,messanensis f. spinosa,Silicoflagellate,,,488,1996218.646,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_525c,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Leptocylindrus mediterraneus,Leptocylindraceae,Leptocylindrus,mediterraneus,Centric diatom,53115002,2008-09-29,1952,18397151.04,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_525d,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Mesodinium rubrum,Mesodiniidae,Mesodinium,rubrum,Ciliate,,2008-09-29,4880,18627115.428,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_525e,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Gymnodinioid dinoflagellate 10-20 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,2928,2158599.055,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_525f,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Cylindrotheca closterium,Fragilariaceae,Cylindrotheca,closterium,Pennate diatom,53270002,2012-03-01,488,97600,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5260,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Unid round green object < 5 µm,,,,Other,,2008-09-29,1952,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5261,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Unid heterotroph 20-30 µm,,,,Other,,2008-09-29,16592,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5262,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Centric diatom < 10 µm,,,,Centric diatom,,2008-09-29,19520,3832739.8,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5263,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Protoperidinium spp.,Protoperidiniaceae,Protoperidinium,spp.,Dinoflagellate,52043902,2008-09-29,488,37677365.33,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5264,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Asteromphalus cf heptactis,Asterolampraceae,Asteromphalus,cf. heptactis,Centric diatom,,,488,54404658.961,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5265,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Dictyocysta mitra,Dictyocystidae,Dictyocysta,mitra,Ciliate,,2012-08-07,488,970960.749,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5266,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Unid dinoflagellate 10 - 30 µm,,,,Dinoflagellate,,2008-09-29,12200,76654796,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5267,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Oxytoxum spp.,Oxytoxaceae,Oxytoxum,spp.,Dinoflagellate,52051900,2008-09-29,7320,25870993.65,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5268,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Cryptophyta < 10 µm length,,,,Flagellate,,2008-09-29,1464,1149821.94,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5269,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Pinus pollen,,,,Other,99000018,2008-09-29,488,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_526a,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Flagellate <10 µm round,,,,Flagellate,50000001,2008-09-29,9760,638789.967,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_526b,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Ciliate 30-40 µm,,,,Ciliate,,,2440,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_526c,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Unid heterotroph 10-20 µm,,,,Other,,2008-09-29,20008,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_526d,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Nitzschia cf. longissima,Bacillariaceae,Nitzschia,cf. longissima,Pennate diatom,,2008-09-29,488,15762400,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_526e,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Gyrodinium spp.,Gymnodiniaceae,Gyrodinium,spp.,Dinoflagellate,52001905,2008-09-29,2440,252960826.8,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_526f,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Tripos fusus/extensus,Ceratiaceae,Tripos (Amphiceratium),fusus/extensus,Dinoflagellate,52030904,2008-09-29,976,5519145312,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5270,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Prorocentrum spp.,Prorocentraceae,Prorocentrum,spp.,Dinoflagellate,52070900,2008-09-29,2440,4995337.539,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5271,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Phaeocystis antarctica,Phaeocystaceae,Phaeocystis,antarctica,Flagellate,,,195199,22076468.151,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5272,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Pterosperma polygonum,Pterospermataceae,Pterosperma,polygonum,Flagellate,56005001,2008-09-29,1464,22836230.276,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5273,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,40,2011-03-02,2011-03-02T00:00Z,142.2566,-46.9347333,Alexandrium spp.,Gonyaulacaceae,Alexandrium,spp.,Dinoflagellate,52031901,2008-09-29,488,1177417.667,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5274,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Unid heterotroph 10-20 µm,,,,Other,,2008-09-29,4730,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5275,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Pennate diatom 25 - 50 µm,,,,Pennate diatom,99530004,2008-09-29,338,152100,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5276,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Choanoflagellatea,,,,Flagellate,,2008-09-29,1014,66366.089,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5277,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Mesodinium rubrum,Mesodiniidae,Mesodinium,rubrum,Ciliate,,2008-09-29,1014,3870470.296,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5278,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Unid heterotroph 20-30 µm,,,,Other,,2008-09-29,2703,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5279,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Phaeocystis antarctica,Phaeocystaceae,Phaeocystis,antarctica,Flagellate,,,135150,15285091.986,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_527a,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Nitzschia cf. longissima,Bacillariaceae,Nitzschia,cf. longissima,Pennate diatom,,2008-09-29,338,10917400,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_527b,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Thalassiosira spp. 20-40 µm,Thalassiosiraceae,Thalassiosira,spp.,Centric diatom,99530010,2008-09-29,338,2389179.195,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_527c,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Heterocapsa triquetra,Peridiniida incertae sedis,Heterocapsa,triquetra,Dinoflagellate,52040003,,338,899411.66,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_527d,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Gyrodinium spp.,Gymnodiniaceae,Gyrodinium,spp.,Dinoflagellate,52001905,2008-09-29,3041,315267981.27,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_527e,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Pterosperma polygonum,Pterospermataceae,Pterosperma,polygonum,Flagellate,56005001,2008-09-29,338,5272299.067,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_527f,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Leptocylindrus mediterraneus,Leptocylindraceae,Leptocylindrus,mediterraneus,Centric diatom,53115002,2008-09-29,3717,35031870.09,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5280,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Amphidinium spp.,Gymnodiniaceae,Amphidinium,spp.,Dinoflagellate,52001903,2008-09-29,676,2189652.314,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5281,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Cylindrotheca closterium,Fragilariaceae,Cylindrotheca,closterium,Pennate diatom,53270002,2012-03-01,5068,1013600,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5282,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Ciliate 30-40 µm,,,,Ciliate,,,1689,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5283,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Prorocentrum spp.,Prorocentraceae,Prorocentrum,spp.,Dinoflagellate,52070900,2008-09-29,1352,2767908.341,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5284,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Guinardia cylindrus,Rhizosoleniaceae,Guinardia,cylindrus,Centric diatom,53105004,2012-03-01,676,47783583.9,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5285,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Flagellate <10 µm round,,,,Flagellate,50000001,2008-09-29,5068,331699.544,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5286,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Plagiotropis gaussii,Plagiotropidaceae,Plagiotropis,gausii,Pennate diatom,,,676,50507248.182,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5287,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Oxytoxum spp.,Oxytoxaceae,Oxytoxum,spp.,Dinoflagellate,52051900,2008-09-29,4392,15522596.19,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5288,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Cryptophyta < 10 µm length,,,,Flagellate,,2008-09-29,1352,1061857.42,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_5289,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Unid dinoflagellate < 10 µm,,,,Dinoflagellate,,2008-09-29,1689,509389.969,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_528a,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Beads,,,,Other,,2010-01-01,338,,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_528b,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Unid dinoflagellate 10 - 30 µm,,,,Dinoflagellate,,2008-09-29,14191,89164607.38,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_528c,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Scrippsiella trochoidea,Peridiniaceae,Scrippsiella,trochoidea,Dinoflagellate,52042008,2008-09-29,676,4058419.059,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_528d,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Navicula cf. 40-60 µm length,Naviculaceae,,,Pennate diatom,53255000,2012-03-01,338,697125,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_528e,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Gymnodinioid dinoflagellate 10-20 µm,Gymnodiniaceae,,,Dinoflagellate,52001000,2008-09-29,1689,1245175.48,,POINT (142.2566 -46.9347333)
PLANKTON_SOTS_PHYTOPLANKTON.fid--4da73967_172ec7f5dda_528f,SOTS_RAS,2010,SOTS_RAS2010PULSE_7,SS2010_V07,SS2011_V01,2010-09-09,,42,2011-03-11,2011-03-11T00:00Z,142.2566,-46.9347333,Unid round green object < 5 µm,,,,Other,,2008-09-29,2365,,,POINT (142.2566 -46.9347333)
